specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,transgenic_line,reporter_status,height,binary_neuron
478828646,,,1.4189768532,1.0271,,1.023431,-62,,-61.7125030518,94.047712,0.00509,1.026545,,1.022885,17.90625,,19.1750003815,112.4999970198,0.0648461953,1.04858,,1.409948,-39,,-72.0562530518,410,,710,1.026285,,1.022653,-39.875,,-45.9562530518,1.027125,,1.409948,-62.0937538147,,-72.0562530518,1.2114764514,,1.2436003132,-94.21875,-71.3283004761,Pvalb-IRES-Cre,cre reporter positive,80.8875034332,Inhibitory
481136214,0.0168134899,117.5214285714,0.1753639921,1.276875,14.490275,1.029535,-51.53125,-52.3125038147,-66.5125045776,86.305232,0.06977,1.272995,14.48495,1.023371,23.125,28.3958346049,28.7312507629,72.1874982119,0.0210853275,1.28338,14.4951933333,1.385703,-54.9687538147,-54.6770858765,-77.5375030518,310,336.625,1060,1.272535,14.4845016667,1.023016,-34.71875,-34.7916666667,-40.4437530518,1.28338,14.4951933333,1.385703,-54.9687538147,-54.6770858765,-77.5375030518,3.3881581162,4.089688043,2.6635729426,-83.7812576294,-76.1771469116,Htr3a-Cre_NO152,cre reporter positive,95.2437553406,Inhibitory
480778441,0.0368844851,65.8692307692,0.2336640212,1.21072,3.0537083333,1.02508375,-48.8750038147,-47.4166692098,-50.1484394073,296.814144,0.06385,1.2088,3.051765,1.0234075,46.3750038147,45.8229204814,43.8125038147,241.4062470198,0.0152476402,1.240675,3.0882466667,1.785885,-55.8750038147,-53.7187512716,-79.7421913147,50,50.7916666667,750,1.208385,3.05135,1.02303375,-41.09375,-38.4687538147,-47.8593769073,1.240675,3.0882466667,1.785885,-55.8750038147,-53.7187512716,-79.7421913147,4.027633222,4.0003925983,3.9963921801,-98.3750076294,-78.1602478027,Rorb-IRES2-Cre,cre reporter positive,93.960943222,Excitatory
488117124,0.0386690158,105.96125,0.1659810211,1.15895,6.860495,1.025399,-47.0000038147,-46.864587148,-51.9875015259,116.338568,0.07976,1.15591,6.8579583333,1.023264,34.8125038147,37.1041679382,36.9437538147,137.9687488079,0.0681690127,1.19906,6.8988766667,1.623481,-54.9687538147,-55.6250038147,-80.8000030518,130,145.9583231608,1310,1.15548,6.8575266667,1.022898,-38.03125,-36.739587148,-51.1000022888,1.19906,6.8988766667,1.623481,-54.9687538147,-55.6250038147,-80.8000030518,4.195805859,3.9715798597,4.4510938323,-95.15625,-79.8806610107,Rbp4-Cre_KL100,cre reporter positive,88.9312553406,Excitatory
476056333,0.027384956,71.7215384615,0.1725446498,1.158605,4.5221133333,1.0257775,-41.5937538147,-43.2291692098,-49.4140644073,173.020224,0.06211,1.15489,4.519095,1.023425,35.71875,46.2500012716,49.2343769073,158.1250429153,0.03639495,1.19447,4.5637683333,1.32515375,-47.9375,-49.6354192098,-73.210943222,90,87.4583333333,760,1.15435,4.5185966667,1.02303,-32.46875,-33.3541679382,-41.9609384537,1.19447,4.5637683333,1.32515375,-47.9375,-49.6354192098,-73.210943222,4.1500095692,4.2223572552,4.0042292671,-89.28125,-72.2956085205,Scnn1a-Tg2-Cre,cre reporter positive,98.6484413147,Excitatory
501736631,,,0.2170212589,1.04444,9.7975533333,1.0252266667,-50.5,-50.458337148,-53.770837148,176.40944,0.01254,1.04274,9.7939733333,1.0234833333,28.15625,32.9687512716,32.1145846049,111.0937073827,0.1088854969,1.04954,9.80338,1.3572133333,-51.9687538147,-53.5104204814,-71.9791679382,249.9999847412,219.375,560,1.0423,9.7935133333,1.0231,-44.7187538147,-41.1250012716,-48.119793574,1.04954,9.80338,1.3572133333,-51.9687538147,-53.5104204814,-71.9791679382,3.7245529751,4.5496120244,3.4417168032,-84.375,-71.4365158081,Vip-IRES-Cre,cre reporter positive,85.8854217529,Inhibitory
479225294,0.0361283234,76.46125,0.2225000156,1.177535,3.3345,1.024816,-54.5937538147,-50.9687538147,-55.6437515259,248.194624,0.04385,1.175845,3.3327125,1.023297,41.9062538147,44.828125,38.7062522888,214.5312875509,0.0620325468,1.2241,3.38579,1.482336,-59.6875038147,-55.875,-75.7062576294,70,57.8124980927,610,1.1754,3.3322875,1.022929,-42.59375,-39.7500019073,-45.6750007629,1.2241,3.38579,1.482336,-59.6875038147,-55.875,-75.7062576294,2.709897683,3.0975564179,2.9461253113,-97.5937576294,-74.4105987549,Rorb-IRES2-Cre,cre reporter positive,94.3500038147,Excitatory
485630699,0.002980858,18.0475925926,0.7398147915,1.050525,8.9386166667,1.02440125,-58.2812538147,-54.1145846049,-59.2578144073,191.084912,0.015155,1.04958,8.9374716667,1.02336875,11.0000009537,9.4062506358,15.6484379768,113.7499660254,0.0562722646,1.09281,,1.70828625,-43.0625,,-79.648443222,190,197.9583333333,0,1.049255,8.9370483333,1.02308375,-35.3750038147,-30.0625006358,-44.5859413147,1.050585,8.9389,1.70828625,-58.4375038147,-54.3854179382,-79.648443222,1.4693357914,1.337012958,1.662329402,-100.71875,-79.1717681885,Pvalb-IRES-Cre,cre reporter positive,74.9062523842,Inhibitory
502665074,0.0225671905,58.9066666667,0.2564769382,1.32106,3.8935333333,1.026156,-57.4375,-55.4270858765,-58.1500030518,181.365824,0.05304,1.31756,3.89036,1.023328,49.1562538147,49.9791692098,47.0187515259,180.4687380791,0.0440940261,1.34992,3.9272066667,1.552472,-61.96875,-60.5625025431,-80.1062530518,70,71.7916641235,499.9999694824,1.31714,3.8899533333,1.02298,-49.0000038147,-47.9687525431,-52.8437530518,1.34992,3.9272066667,1.552472,-61.96875,-60.5625025431,-80.1062530518,6.0116548083,6.2967074082,5.1097069864,-97.3437576294,-79.6418533325,Ctgf-T2A-dgCre,cre reporter positive,105.1687545776,Excitatory
522257166,0.0167704503,64.4128571429,0.1750000096,1.19094,4.4710466667,1.025776,-56.9062538147,-53.0937538147,-58.4000030518,294.03296,0.04234,1.1868,4.4674333333,1.023428,25.5000019073,26.7604179382,29.2812511444,192.4553513527,0.0470184013,1.19644,4.4786533333,1.400732,-59.0625038147,-57.2812538147,-75.2812545776,110,86.1666666667,520,1.18634,4.4669,1.023048,-36.6562538147,-34.7708358765,-38.1625015259,1.19644,4.4786533333,1.400732,-59.0625038147,-57.2812538147,-75.2812545776,4.4738129891,4.2248512375,2.916723754,-96.28125,-75.0899429321,Htr3a-Cre_NO152,cre reporter positive,87.6812541962,Inhibitory
397220859,,6.59,1.2544359508,1.030905,15.6899275,1.0238408333,-59.2812538147,-50.8281269073,-61.9114583333,138.732608,0.00724,1.03032,15.6891425,1.0233091667,14.5625009537,5.9375002384,23.1822919846,91.4062485099,0.0249765068,1.61457,,1.1150658333,-40.1875,,-76.0833333333,330,366.75,0,1.030065,15.6887825,1.0230758333,-37.65625,-27.2500009537,-43.541668574,1.030925,15.689965,1.1150658333,-59.3750038147,-50.9218769073,-76.0833333333,1.2114172389,0.9554650342,1.2379829704,-85.4687576294,-74.9956359863,Gad2-IRES-Cre,cre reporter positive,85.0937503179,Inhibitory
507121819,0.0148346836,66.7942857143,0.1880999158,1.15476,3.23129,1.02508,-51.5000038147,-52.0625038147,-54.0625038147,200.82352,0.04922,1.15244,3.22909,1.0234333333,44.7812538147,46.6562538147,45.989587148,188.90632689,0.0176209826,1.17128,3.2531,1.4176666667,-58.0937538147,-59.4375038147,-76.1875050863,70,55.1875,760,1.15204,3.22869,1.02308,-39.09375,-37.8593769073,-47.1666704814,1.17128,3.2531,1.4176666667,-58.0937538147,-59.4375038147,-76.1875050863,3.8918089684,4.1014939556,4.1138618197,-96.0312576294,-75.0912857056,Rorb-IRES2-Cre,cre reporter positive,100.0520909627,Excitatory
531121585,0.004817179,38.8912,0.4001712329,1.78716,2.79136,1.024808,-50.8437538147,-50.9791679382,-53.8500030518,491.303328,0.01844,1.78528,2.7896533333,1.023228,29.0000019073,31.1041673024,30.6375011444,249.2188662291,0.066388756,,2.7963466667,1.660824,,-52.5000012716,-72.6875015259,50,44.25,350,1.78484,2.78922,1.022872,-36.84375,-35.7083346049,-43.7812515259,1.78766,2.7963466667,1.660824,-50.96875,-52.5000012716,-72.6875030518,2.6990572527,2.7733222599,2.9605716031,-99.25,-72.1371765137,Vip-IRES-Cre,cre reporter positive,84.4875041962,Inhibitory
327970859,,7.995,0.0161938534,1.055625,,1.023901,-59.78125,,-60.7812507629,215.16488,0.00799,1.054805,,1.02319,28.1875,,36.4562507629,259.2188119888,0.1204308122,,,1.716033,,,-67.0125015259,40,,180,1.05453,,1.022953,-43.84375,,-47.28125,1.055675,,1.716033,-59.90625,,-67.0125015259,1.8614059156,,1.8342160904,-95.0312576294,-67.1809234619,Htr3a-Cre_NO152,cre reporter positive,97.2375015259,Inhibitory
485958978,0.1947762783,143.7566666667,0.0336691218,1.28197,5.5191583333,1.025369,-46.1250038147,-46.2604192098,-51.5937538147,114.021752,0.073905,1.27858,5.5167083333,1.023435,39.46875,42.5104179382,43.1187515259,127.8125047684,0.1069689319,1.32517,5.5687866667,1.279397,-55.7187538147,-54.9583358765,-75.2312561035,150,112.4166692098,1040,1.27816,5.5163166667,1.023089,-38.4375,-37.9791679382,-47.6250015259,1.32517,5.5687866667,1.279397,-55.7187538147,-54.9583358765,-75.2312561035,3.812401369,3.8152643876,3.781571703,-88.3437576294,-74.2105255127,Cux2-CreERT2,cre reporter positive,94.7125053406,Excitatory
488695444,0.0522637766,124.3821428571,0.0959208319,1.219805,7.5748383333,1.025618,-45.6875,-51.1666704814,-52.4000030518,111.783512,0.06746,1.217015,7.57237,1.023623,42.90625,41.8333346049,43.7125015259,96.4062511921,0.1284628212,1.27502,7.6261416667,1.151585,-55.8750038147,-57.0208358765,-77.7000015259,200,163.7916666667,1180,1.216545,7.5718683333,1.023198,-36.75,-40.0625025431,-48.0125030518,1.27502,7.6261416667,1.151585,-55.8750038147,-57.0208358765,-77.7000015259,3.5949752774,3.3476937506,3.5305166621,-87.3750076294,-77.0904159546,Rorb-IRES2-Cre,cre reporter positive,96.1125045776,Excitatory
497583188,0.0207115105,52.4866666667,0.234375,1.14872,2.9501266667,1.02546,-50.96875,-50.6770833333,-51.53125,237.443072,0.0413,1.14634,2.9476466667,1.02346,38.625,38.9895846049,39.4375038147,210.0001126528,0.0674153268,1.1694,2.9753066667,1.99028,-56.9062538147,-56.4687525431,-77.0312576294,50,48.1666666667,650,1.1459,2.9471933333,1.02304,-41.21875,-39.2812525431,-47.6562538147,1.1694,2.9753066667,1.99028,-56.9062538147,-56.4687525431,-77.0312576294,4.7304564138,4.3830206539,4.5445647554,-96.8437576294,-76.3125610352,Rorb-IRES2-Cre,cre reporter positive,90.9687538147,Excitatory
486560376,0.2610853812,199.75,0.1329749232,1.232035,4.26101,1.02573125,-52.09375,-49.9687512716,-53.945315361,130.625632,0.059995,1.22902,4.2584716667,1.02345875,45,47.2291692098,45.945315361,156.8750441074,0.0385764726,1.89333,4.313415,1.68241875,-61.5,-58.7812525431,-80.8281269073,110,80.9583307902,870,1.22858,4.2580233333,1.023055,-44.1875,-41.6250012716,-48.6953163147,1.89333,4.313415,1.68241875,-61.5,-58.7812525431,-80.8281269073,4.586706002,4.6265673789,4.8540207025,-97,-80.403678894,Cux2-CreERT2,cre reporter positive,99.890630722,Excitatory
325158873,0.0221943326,61.623,0.1981216488,1.22343,3.6376,1.0249616667,-32.5625,-39.2708346049,-40.8229179382,227.302992,0.060645,1.220875,3.63566,1.0233875,47.0937538147,41.9791666667,42.2864583333,202.8125375509,0.0736343935,1.260615,3.664705,1.5791466667,-41.84375,-46.5104166667,-70.4583333333,70,65.375,310,1.220435,3.6352033333,1.0230091667,-21.25,-27.1250006358,-27.5104173024,1.260615,3.664705,1.5791466667,-41.84375,-46.5104166667,-70.4583333333,2.8938175018,2.9337051575,2.7353519153,-89.4687576294,-66.8419036865,Scnn1a-Tg2-Cre,cre reporter positive,83.1093762716,Excitatory
485184849,0.0011706215,21.5631818182,0.6020089553,1.19158,14.4204516667,1.023832,-55.5312538147,-55.7291692098,-58.9250030518,86.913328,0.03281,1.191,14.4198816667,1.02331,11.0000009537,17.3958339691,20.5375011444,63.2810592651,0.1368884891,1.228475,,1.160615,-41.1875038147,,-76.2062561035,330,334.9583333333,870,1.190745,14.4196283333,1.023088,-32.0312538147,-31.7291666667,-42.6937507629,1.191615,14.4212116667,1.160615,-55.6875038147,-55.9270858765,-76.2062561035,1.1261982392,1.1702953954,1.2613548416,-92.4062576294,-75.2600326538,Pvalb-IRES-Cre,cre reporter positive,79.4625041962,Inhibitory
490601284,0.0232530315,86.6536363636,0.1408031088,1.139955,4.8937916667,1.02576375,-58.46875,-57.3854192098,-61.054690361,201.381808,0.044805,1.13746,4.8911683333,1.02352625,34.7500038147,40.1979192098,36.2890663147,171.0935533047,0.1004177034,1.17643,4.93345,1.114405,-62.21875,-62.1979192098,-77.8515644073,90,96.7499974569,630,1.136925,4.890665,1.0230775,-45.2812538147,-41.8020846049,-49.1093788147,1.17643,4.93345,1.114405,-62.21875,-62.1979192098,-77.8515644073,3.4713138041,3.5995495951,3.3934873688,-97.09375,-77.6002655029,Rbp4-Cre_KL100,cre reporter positive,97.3437566757,Excitatory
567354967,0.0086690545,43.9761904762,0.4023333333,1.18036,2.98673,1.024065,-61.0312538147,-61.5312538147,-64.5546875,254.424752,0.03044,1.17882,2.9851,1.02265,39.78125,41.0000019073,35.5156288147,276.8750488758,0.166442588,,,1.819275,,,-71.507818222,50,49.1249980927,499.9999694824,1.1784,2.98466,1.02229,-44.03125,-43.3125038147,-45.625002861,1.18086,2.98724,1.819275,-61.3125038147,-61.8281269073,-71.507818222,2.7763813868,2.8384464892,2.6673742536,-100.4375076294,-70.8718795776,Chrna2-Cre_OE25,cre reporter positive,100.0703163147,Inhibitory
555263276,0.2519843334,23.65,0.3839149022,1.06824,3.3161,1.0247533333,-59.7812538147,-55.8437538147,-60.2812538147,455.840384,0.0208,1.06706,3.31482,1.0236,25,25.7916673024,20.9687506358,340.6249582767,0.0928596333,,3.3391133333,1.5800966667,,-52.708337148,-72.3229204814,50,57.3333320618,380,1.06648,3.3142333333,1.02307,-46.75,-40.2708346049,-46.9791704814,1.06828,3.31622,1.5800966667,-59.8125,-55.9791704814,-72.3229204814,1.6251155415,1.5888202516,1.5507288459,-102.15625,-71.0309524536,Chrna2-Cre_OE25,cre reporter positive,81.2500044505,Inhibitory
478110866,0.0085721666,33.8940740741,0.3196428571,1.135145,3.11643375,1.0249666667,-49.4687538147,-48.0546913147,-58.8072942098,332.401536,0.029625,1.133745,3.11495375,1.02346,37.90625,38.3671884537,40.1666666667,214.6875858307,0.1104063764,,,1.5453025,,,-75.9739583333,50,52.3749980927,350,1.133375,3.11456,1.0231658333,-37.2812538147,-36.1640644073,-45.1666679382,1.135235,3.11659625,1.5453025,-49.5937538147,-48.187502861,-75.9739596049,2.8094413649,2.8084889299,2.9803402309,-99.2187576294,-75.1252746582,Htr3a-Cre_NO152,cre reporter positive,98.9739608765,Inhibitory
478795872,0.0002185865,14.2237681159,0.8020833479,1.03245,8.8098133333,1.0235541667,-64.03125,-56.5312512716,-63.0260461171,154.334944,0.01066,1.03167,8.8086866667,1.0226483333,22.125,7.7291671435,22.2656262716,156.874999404,0.0633858293,,,1.4629325,,,-71.0468800863,150,194.7499949137,509.9999694824,1.031345,8.8082533333,1.022355,-41.15625,-28.3958333333,-45.5364602407,1.03254,8.8099033333,1.4629325,-64.21875,-56.6354192098,-71.0468800863,1.4016886571,1.0262489343,1.5332557854,-99.96875,-70.5464935303,Pvalb-IRES-Cre,cre reporter positive,85.2916723887,Inhibitory
486110216,,,0.044884492,1.08656,5.307645,1.02516125,-46.7812538147,-49.0312519073,-52.148440361,206.064512,0.043565,1.084235,5.3051375,1.023415,29.1875,28.7031269073,29.7734384537,335.9377086163,0.0485723428,1.123645,5.3214325,1.451805,-50.8125,-52.0312519073,-66.7500019073,110,107.1249961853,550,1.083645,5.304475,1.0229175,-34.15625,-33.015625,-45.023440361,1.123645,5.3214325,1.451805,-50.8125,-52.0312519073,-66.7500019073,2.3932422179,2.0680353757,2.5471432083,-84.4375076294,-65.9088363647,Rbp4-Cre_KL100,cre reporter positive,81.9218788147,Excitatory
485835016,0.0690320929,95.628,0.1322485217,1.2145,6.7413533333,1.0252383333,-43.1875038147,-45.6875012716,-50.1093769073,103.000992,0.038815,1.21211,6.7392083333,1.0233891667,45,47.71875,45.4114615122,90.156249702,0.1762121171,1.26768,6.8101166667,1.0974441667,-55.5000038147,-53.6979204814,-72.505212148,160,142.9583282471,1170,1.21172,6.7388333333,1.0230391667,-40.6250038147,-40.8958346049,-48.3177108765,1.26768,6.8101166667,1.0974441667,-55.5000038147,-53.6979204814,-72.505212148,4.4891410803,4.2980526995,4.0583191134,-82.7812576294,-71.9120330811,Rbp4-Cre_KL100,cre reporter positive,95.5208384196,Excitatory
510114363,0.3073805979,89.7,0.0691854234,1.14458,10.2324866667,1.026608,-46.90625,-47.020837148,-54.2937515259,99.909832,0.0465,1.14062,10.2275533333,1.023364,35.5625,37.3229179382,38.2375030518,101.5624254942,0.0296605732,1.15164,10.2459733333,1.57106,-48.96875,-51.770837148,-75.0062530518,270,230.1666666667,840,1.14,10.2269133333,1.022944,-38.03125,-34.7395846049,-48.2250030518,1.15164,10.2459733333,1.57106,-48.96875,-51.770837148,-75.0062530518,4.1431060315,4.400859881,4.5212569131,-85.90625,-74.6041259766,Ctgf-T2A-dgCre,cre reporter positive,92.5312545776,Excitatory
501280518,0.2510615424,140.15,0.1743303571,1.07516,5.2215333333,1.024228,-60.5625038147,-61.7812538147,-64.2562515259,253.779808,0.01648,1.07414,5.2207,1.023384,18.1875,37.3333358765,35.6875015259,153.2812416554,0.0320168957,,,1.237532,,,-71.3500045776,90,105,340,1.0738,5.2203333333,1.023064,-47.7187538147,-46.6041692098,-49.7875030518,1.07532,5.22156,1.237532,-60.7187538147,-61.8125,-71.3500045776,1.9411185053,1.7599099007,1.8892988359,-88.2187576294,-70.6198348999,Sst-IRES-Cre,cre reporter positive,99.9437530518,Inhibitory
469800845,0.0398470684,100.118125,0.1503517059,1.145525,3.82100125,1.02448,-41.46875,-41.828127861,-46.8312515259,147.077856,0.074265,1.143455,3.81947875,1.023342,36.625,35.8671898842,37.8125015259,151.0937958956,0.0657483265,1.19225,3.87448625,1.236623,-53.0625038147,-56.0078144073,-75.2937545776,70,70,1030,1.14314,3.81913375,1.02305,-32.5937538147,-31.8125019073,-45.3937522888,1.19225,3.87448625,1.236623,-53.0625038147,-56.0078144073,-75.2937545776,3.3430857333,3.0973018281,3.3067701909,-90.125,-73.7776107788,Scnn1a-Tg3-Cre,cre reporter positive,84.6437530518,Excitatory
488676149,0.0320279014,45.110952381,0.2093023361,1.063195,6.684665,1.026102,-47.5625038147,-48.6250038147,-54.7187522888,169.12584,0.017515,1.06079,6.6824,1.023705,20.3125019073,30.3750019073,16.7187507629,151.56288445,0.1120072529,,6.7093,1.121797,,-51.1875038147,-79.4312530518,180,141.5,720,1.06016,6.68176,1.023187,-37.7812538147,-35,-41.4875030518,1.063195,6.7093,1.121797,-47.5625038147,-51.1875038147,-79.4312530518,2.5249961541,2.2920066512,2.3297884026,-97.6875076294,-78.5200042725,Ntsr1-Cre_GN220,cre reporter positive,71.4375030518,Excitatory
505202906,0.0629883953,84.175,0.1113235431,1.15056,4.86926,1.025128,-47.53125,-48.7395858765,-53.6500030518,181.7188,0.04478,1.14772,4.86726,1.023336,38.4062538147,40.2708346049,44.9875015259,150.4687517881,0.0196336731,1.1657,4.8939666667,1.636216,-54.875,-55.7916704814,-75.5937530518,130,96.1666666667,680,1.1473,4.8668533333,1.023016,-33.8437538147,-34.1250038147,-47.2750038147,1.1657,4.8939666667,1.636216,-54.875,-55.7916704814,-75.5937530518,3.8019869287,3.5790734756,4.2548350493,-92.5625076294,-75.2881317139,Cux2-CreERT2,cre reporter positive,98.6375045776,Excitatory
509515969,-0.0176142753,36.248,1.1470588235,1.16972,9.73396,1.023995,-57.1562538147,-54.4843769073,-60.960940361,204.242384,0.08348,1.16908,9.73326,1.023375,12.71875,12.5937509537,19.5312509537,121.8749955297,0.0165599696,,,1.56886,,,-75.148443222,270,217.8125,0,1.16878,9.73294,1.02309,-38.78125,-35.015625,-46.8515663147,1.16974,9.73403,1.56886,-57.2187538147,-54.5625038147,-75.148443222,1.2891489916,1.2931437726,1.3291828931,-88.0312576294,-73.5458374023,Pvalb-IRES-Cre,cre reporter positive,80.4921913147,Inhibitory
482516631,-0.002245509,6.68,1.1427082833,1.03,,1.023763,-65.7187576294,,-65.2812530518,122.689304,0.0066,1.029445,,1.023204,16.2187519073,,21.8187515259,102.0312532783,0.0448283888,,,1.490653,,,-76.2375061035,270,,509.9999694824,1.029175,,1.02297,-43.6875038147,,-46.6812515259,1.03001,,1.490653,-65.78125,,-76.2375061035,1.1478319668,,1.2300341199,-99.28125,-75.248298645,Pvalb-IRES-Cre,cre reporter positive,87.1000045776,Inhibitory
504615116,0.0147999528,92.074,0.1776712329,1.18116,3.3679266667,1.025052,-45.8437538147,-47.1458358765,-51.7000022888,214.522896,0.04876,1.1785,3.3657133333,1.023368,45.5625038147,48.5520833333,45.9250015259,164.0625298023,0.2195701003,1.23708,3.4306066667,1.105444,-57.2812538147,-56.4062525431,-70.5375015259,70,58.625,720,1.17808,3.3653,1.023028,-38.0937538147,-38.6979179382,-45.3062515259,1.23708,3.4306066667,1.105444,-57.2812538147,-56.4062525431,-70.5375015259,4.0599946004,4.1217453789,4.0172443246,-87.0937576294,-69.3629837036,Rorb-IRES2-Cre,cre reporter positive,97.6250038147,Excitatory
556369531,0.1782374194,125.3666666667,0.0873307565,1.151185,4.63894,1.025278,-49.4687538147,-44.4791666667,-53.9687522888,139.47488,0.055405,1.14656,4.63495,1.023122,34.78125,37.6562512716,36.0687507629,213.1251096725,0.0492967181,1.184285,4.668195,1.740638,-56.2812538147,-54.4270858765,-68.4687545776,70,90.3333333333,750,1.14602,4.634375,1.022699,-39.65625,-34.3541679382,-46.7000030518,1.184285,4.668195,1.740638,-56.2812538147,-54.4270858765,-68.4687545776,3.871348098,3.4954249927,3.7109050648,-91.375,-67.7098922729,Chrna2-Cre_OE25,cre reporter positive,90.0375030518,Inhibitory
